"code_entite","lat","long","surface_bv","type","date","nom_site","mesure_2024","moyenne_historique","rapport","rapport_categorie","colour_categ","rapport_label","popup_html"
"N3304120",46.6033778,-1.2866667,48,"site",2024-02-13,"Le Marillet à Saint-Florent-des-Bois [La Clopinière]",1606.71428571429,1374.49047619048,16.8952650852437,"sup à 15%","#c6dbef","+16,9%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+16,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"N3403010",46.7361465,-1.3843954,42,"site",2024-02-13,"L'Yon à Dompierre-sur-Yon",1351.42857142857,1024.79523809524,31.8730338697158,"sup à 15%","#c6dbef","+31,9%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+31,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"N4010610",46.3865216,-0.2433857,237.37,"site",2024-02-13,"La Sèvre niortaise à Azay-le-Brûlé et à Saint-Maixent-l'École",12720.2857142857,7993.19047619048,59.1390290544926,"sup à 50%","#9ecae1","+59,1%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+59,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"N4104030",46.4043261,-0.3013232,125.74,"site",2024-02-13,"Le Chambon à Azay-le-Brûlé et à la Crèche",6662.14285714286,3111.41871921182,114.119135300134,"sup à 100%","#6baed6","+114,1%","Débit moyen au 13 février 2024: <span style='background: #6baed6; display: inline-block; padding: 2px; padding-bottom:0'>+114,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"N7121810",46.4957283,-0.798376,391,"site",2024-02-13,"La Vendée à Pissotte [Pont de Crochet]",13710.1428571429,10936.3186813187,25.3634175873314,"sup à 15%","#c6dbef","+25,4%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+25,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"O0200020",43.0979956,0.7061505,2230,"site",2024-02-13,"La Garonne [partielle] à Saint-Gaudens [Valentine]",26096.1428571429,48207.1904761905,-45.8667003835626,"inf à -40%","#fd8d3c","-45,9%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-45,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O0794010",43.2417064,1.1936077,476,"site",2024-02-13,"L'Arize à Rieux-Volvestre [Volvestre]",2499.42857142857,8476.09523809524,-70.5120282250362,"inf à -60%","#e6550d","-70,5%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-70,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"O0984010",43.4599684,1.3170104,486,"site",2024-02-13,"Le Louge à Muret",6529.14285714286,9029.72857142857,-27.6928115225738,"inf à -15%","#fdbe85","-27,7%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-27,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"O1252510",42.9662625,1.6088534,1340,"site",2024-02-13,"L'Ariège à Foix",20017.4285714286,37010.119047619,-45.9136336587483,"inf à -40%","#fd8d3c","-45,9%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-45,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O1662910",43.2924832,1.5953547,1350,"site",2024-02-13,"Le Grand Hers à Calmont",5121.57142857143,17829.7142857143,-71.2750785206077,"inf à -60%","#e6550d","-71,3%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-71,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"O1712510",43.3690146,1.4661452,3450,"site",2024-02-13,"L'Ariège à Auterive",25911.1428571429,66551.9857142857,-61.0663114270068,"inf à -60%","#e6550d","-61,1%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-61,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"O1984310",43.5986832,1.3761835,515,"site",2024-02-13,"Le Touch à Toulouse [Saint-Martin-du-Touch]",4954.42857142857,6406.02380952381,-22.659847688002,"inf à -15%","#fdbe85","-22,7%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-22,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"O2000010",43.5264727,1.4151297,9980,"site",2024-02-13,"La Garonne à Portet-sur-Garonne",75088.4285714286,191414.895238095,-60.7718989277044,"inf à -60%","#e6550d","-60,8%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-60,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O2222510",43.6277699,1.4801001,768,"site",2024-02-13,"L'Hers à Toulouse [Pont de Périole]",1503.57142857143,6234.65517241379,-75.8836473390827,"inf à -60%","#e6550d","-75,9%","Débit moyen au 13 février 2024: <span style='background: #e6550d; display: inline-block; padding: 2px; padding-bottom:0'>-75,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O2550002",43.728025,1.2442173,1110,"site",2024-02-13,"La Save à Larra",4978,7557.13333333333,-34.1284614095292,"inf à -15%","#fdbe85","-34,1%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-34,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"O2620020",43.8508012,1.2415884,13730,"site",2024-02-13,"La Garonne à Verdun-sur-Garonne",93049.5714285714,225475.023809524,-58.7317611252688,"inf à -40%","#fd8d3c","-58,7%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-58,7%</span> par rapport à la moyenne 1990-2020 à cette période."
"O2880001",43.9976675,1.1105915,827,"site",2024-02-13,"La Gimone à Cordes-Tolosannes [Castelferrus]",5416.14285714286,5266.04761904762,2.85024460379613,"0 et 15%","#eff3ff","+2,9%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+2,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3006710",44.3414072,3.7884527,10,"site",2024-02-13,"Le ruisseau de Goudesche à Saint-Maurice-de-Ventalon [La Cépède]",676.428571428571,461.680952380952,46.5142904293833,"sup à 15%","#c6dbef","+46,5%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+46,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3011010",44.3605449,3.7551662,67,"site",2024-02-13,"Le Tarn au Pont-de-Montvert [Fontchalettes]",3063,2815.2619047619,8.79982408809145,"0 et 15%","#eff3ff","+8,8%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+8,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3031010",44.3459122,3.6205071,189,"site",2024-02-13,"Le Tarn à Bédouès [Cocures]",6234.57142857143,5725.29523809524,8.8951952571379,"0 et 15%","#eff3ff","+8,9%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+8,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3035210",44.3556769,3.6128854,25,"site",2024-02-13,"Le Briançon aux Bondons [Cocures]",925.285714285714,682.161904761905,35.6401915478799,"sup à 15%","#c6dbef","+35,6%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+35,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3084320",44.3155111,3.6031106,125,"site",2024-02-13,"La Mimente à Florac",4448.57142857143,3949.63333333333,12.6325168219354,"0 et 15%","#eff3ff","+12,6%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+12,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3194010",44.1802597,3.428156,102,"site",2024-02-13,"La Jonte à Meyrueis [aval]",2071.57142857143,2131.20952380952,-2.79832154332191,"inf à 0%","#feedde","-2,8%","Débit moyen au 13 février 2024: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-2,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O3840002",43.9324884,2.3254315,4500,"site",2024-02-13,"Le Tarn à Ambialet",84289.2857142857,108708.59047619,-22.4630865462769,"inf à -15%","#fdbe85","-22,5%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-22,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"O4931010",43.8804237,1.4956625,9100,"site",2024-02-13,"Le Tarn à Villemur-sur-Tarn",116647.857142857,208883.785714286,-44.1565764695545,"inf à -40%","#fd8d3c","-44,2%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-44,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"O4984320",43.9660242,1.4322244,287,"site",2024-02-13,"Le Tescou à Saint-Nauphary",1764.42857142857,2111.18571428571,-16.4247579220884,"inf à -15%","#fdbe85","-16,4%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-16,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"O5292510",44.1518376,1.9736504,1582,"site",2024-02-13,"L'Aveyron à Laguépie [1]",33100.2857142857,30837.0857142857,7.33921493415166,"0 et 15%","#eff3ff","+7,3%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+7,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"O5572910",44.1427948,1.9692386,1530,"site",2024-02-13,"Le Viaur à Laguépie et à Saint-Martin-Laguépie [2]",20112.5714285714,24988.0476190476,-19.5112329894865,"inf à -15%","#fdbe85","-19,5%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"O5854010",44.1270044,1.4807282,366,"site",2024-02-13,"La Lère à Réalville",4256.42857142857,4816.55714285714,-11.6292313122295,"inf à 0%","#feedde","-11,6%","Débit moyen au 13 février 2024: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-11,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"O5882510",44.0915537,1.3404826,5230,"site",2024-02-13,"L'Aveyron à Montauban [Loubéjac]",58686.2857142857,82803.9761904762,-29.1262468129694,"inf à -15%","#fdbe85","-29,1%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-29,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"O5964020",44.1369241,1.2032862,403,"site",2024-02-13,"Le Lemboulas à Lafrançaise [Lunel]",3104,4062.17619047619,-23.5877555661579,"inf à -15%","#fdbe85","-23,6%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-23,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6090001",44.04126,0.852012,600,"site",2024-02-13,"L'Arrats à Saint-Antoine",3922.57142857143,4483.01904761905,-12.5015667587956,"inf à 0%","#feedde","-12,5%","Débit moyen au 13 février 2024: <span style='background: #feedde; display: inline-block; padding: 2px; padding-bottom:0'>-12,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6134010",44.1697601,0.9975426,477,"site",2024-02-13,"La Barguelonne à Castelsagrat [Fourquet]",4222,5780.4380952381,-26.9605533276437,"inf à -15%","#fdbe85","-27,0%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-27,0%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6140010",44.1210251,0.8310754,32350,"site",2024-02-13,"La Garonne à Lamagistère",287192.285714286,561367.304761905,-48.8405749180398,"inf à -40%","#fd8d3c","-48,8%","Débit moyen au 13 février 2024: <span style='background: #fd8d3c; display: inline-block; padding: 2px; padding-bottom:0'>-48,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6194610",44.1841545,0.7541991,463,"site",2024-02-13,"La Séoune à Saint-Pierre-de-Clairac",3559.85714285714,5689.31428571429,-37.4290650141118,"inf à -15%","#fdbe85","-37,4%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-37,4%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6310001",43.7909801,0.627914,678,"site",2024-02-13,"Le Gers à Montestruc-sur-Gers",6700.28571428571,9042.20952380952,-25.899906470395,"inf à -15%","#fdbe85","-25,9%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-25,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O6692920",44.1348875,0.3410798,1320,"site",2024-02-13,"La Baïse à Nérac",15021.1428571429,19885.2987012987,-24.4610650170325,"inf à -15%","#fdbe85","-24,5%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-24,5%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7021530",44.5181884,3.4894899,254,"site",2024-02-13,"Le Lot à Mende",6181,5511.32718894009,12.1508447621071,"0 et 15%","#eff3ff","+12,2%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+12,2%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7035010",44.4715536,3.4715355,116,"site",2024-02-13,"Le Bramont à Saint-Bauzile [Les Fonts]",2318.57142857143,2129.07142857143,8.90059382024356,"0 et 15%","#eff3ff","+8,9%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+8,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7094010",44.5086816,3.2545843,461,"site",2024-02-13,"La Colagne au Monastier-Pin-Moriès",6967,6649.16190476191,4.78012266494015,"0 et 15%","#eff3ff","+4,8%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+4,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7202510",44.7032536,3.3857026,72,"site",2024-02-13,"La Truyère à Serverette",3367.85714285714,2905.47619047619,15.9141194788166,"sup à 15%","#c6dbef","+15,9%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+15,9%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7234030",44.7491034,3.2358495,81,"site",2024-02-13,"La Rimeize à Fau-de-Peyre [Vareilles]",3129.14285714286,1924.11904761905,62.6273000631086,"sup à 50%","#9ecae1","+62,6%","Débit moyen au 13 février 2024: <span style='background: #9ecae1; display: inline-block; padding: 2px; padding-bottom:0'>+62,6%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7515510",44.8589768,3.0114813,27.5,"site",2024-02-13,"Le Remontalou à Chaudes-Aigues [Moulin de Gastal]",624.714285714286,622.619047619048,0.336520076481814,"0 et 15%","#eff3ff","+0,3%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+0,3%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7535010",44.953585,2.934825,63.5,"site",2024-02-13,"L'Epie à Oradour [Pont-de-Rochebrune]",2517.57142857143,2045.4708994709,23.0802857778445,"sup à 15%","#c6dbef","+23,1%","Débit moyen au 13 février 2024: <span style='background: #c6dbef; display: inline-block; padding: 2px; padding-bottom:0'>+23,1%</span> par rapport à la moyenne 1990-2020 à cette période."
"O7701540",44.6388886,2.5603032,5442,"site",2024-02-13,"Le Lot à Entraygues-sur-Truyère",123506.428571429,153951.093984962,-19.7755434050419,"inf à -15%","#fdbe85","-19,8%","Débit moyen au 13 février 2024: <span style='background: #fdbe85; display: inline-block; padding: 2px; padding-bottom:0'>-19,8%</span> par rapport à la moyenne 1990-2020 à cette période."
"O8133520",44.520192,1.6791089,1194,"site",2024-02-13,"Le Célé à Orniac [Les Amis du Célé]",33372.4285714286,30927.0761904762,7.90683337115919,"0 et 15%","#eff3ff","+7,9%","Débit moyen au 13 février 2024: <span style='background: #eff3ff; display: inline-block; padding: 2px; padding-bottom:0'>+7,9%</span> par rapport à la moyenne 1990-2020 à cette période."
